duration_ms,mouseClickCount,scrollCount,scrollDensity,viewportChanges,tabCount,enterPressed,deviceType_encoded,fieldCount,totalTimeSpent,avgTimePerField,totalFocusCount,avgChangesPerField,avgPastePerField,avgDeletePerField,fieldOrderDeviation,stdTimePerField,maxPasteCount,pasteRatio,deleteRatio,label_target
14878,1,1,0.06721328994939511,0,3,1,0,8,11804,1475.5,8,3.0,3.25,3.625,0,314.06368780869906,5,0.75,1.0,1
11877,0,0,0.0,0,3,1,1,8,11760,1470.0,8,3.0,0.875,2.875,0,343.131794754477,4,0.25,1.0,1
10800,1,1,0.09259250685878995,0,3,1,0,8,11747,1468.375,8,3.625,0.0,3.25,0,371.52232676612357,0,0.0,1.0,1
8037,1,0,0.0,0,3,1,0,8,11587,1448.375,8,3.0,2.25,2.625,0,285.30481819575755,4,0.625,1.0,1
11074,1,0,0.0,0,3,1,0,8,10880,1360.0,8,2.625,0.875,3.75,0,352.2847873930571,4,0.25,1.0,1
64293,8,0,0.0,0,0,0,1,8,22301,2787.625,8,3.0,4.375,3.125,0,845.3028092262052,9,0.625,1.0,1
66453,10,0,0.0,0,0,0,0,8,23987,2998.375,8,3.5,4.25,4.125,0,585.00474662299,10,0.5,1.0,1
62061,12,0,0.0,0,0,0,0,8,22579,2822.375,8,3.25,4.375,2.0,0,784.4608589889709,10,0.5,1.0,1
52499,7,0,0.0,0,0,0,1,8,18286,2285.75,8,3.25,3.25,2.75,0,643.9719936235027,10,0.375,1.0,1
50567,3,0,0.0,0,0,0,0,8,23669,2958.625,8,2.875,4.0,3.25,0,673.7812144902823,10,0.5,1.0,1
44103,5,0,0.0,0,0,0,1,8,22932,2866.5,8,3.125,2.75,1.625,0,759.5763857007968,8,0.375,1.0,1
53845,5,0,0.0,0,0,0,0,8,23289,2911.125,8,2.5,3.875,2.875,0,602.3303406650825,10,0.5,1.0,1
48884,5,0,0.0,0,0,0,0,8,23303,2912.875,8,2.0,2.625,2.75,0,887.8522138123149,8,0.375,1.0,1
53978,4,0,0.0,0,0,0,1,8,18737,2342.125,8,2.5,3.375,3.25,0,599.1738210712671,10,0.375,1.0,1
46154,8,0,0.0,0,0,0,1,8,23683,2960.375,8,2.75,2.875,2.75,0,861.6731129444788,9,0.375,1.0,1
54975,7,0,0.0,0,0,0,1,8,21118,2639.75,8,2.625,4.75,3.0,0,719.6903600061031,10,0.5,1.0,1
61265,3,0,0.0,0,0,0,1,8,22174,2771.75,8,3.125,5.375,2.625,0,808.176032804735,10,0.625,1.0,1
43425,7,0,0.0,0,0,0,1,8,22911,2863.875,8,3.0,2.75,3.5,0,756.3199318315724,9,0.375,1.0,1
55164,6,0,0.0,0,0,0,0,8,23080,2885.0,8,3.5,4.25,3.75,0,1001.5868837571137,9,0.5,1.0,1
59906,11,0,0.0,0,0,0,1,8,22462,2807.75,8,2.375,3.625,3.875,0,760.0751372632275,9,0.5,1.0,1
56688,4,0,0.0,0,0,0,0,8,20497,2562.125,8,2.375,4.25,3.25,0,918.7873121675113,10,0.5,1.0,1
52482,4,0,0.0,0,0,0,0,8,22464,2808.0,8,2.625,5.25,3.875,0,732.5969462905819,10,0.625,1.0,1
43695,12,0,0.0,0,0,0,0,8,20606,2575.75,8,3.875,2.75,2.375,0,577.4015067524505,8,0.375,1.0,1
42329,9,0,0.0,0,0,0,1,8,25432,3179.0,8,2.375,4.875,2.75,0,895.2656429398883,10,0.625,1.0,1
44973,10,0,0.0,0,0,0,1,8,21750,2718.75,8,3.375,2.75,3.375,0,737.5391030795781,9,0.375,1.0,1
45035,8,0,0.0,0,0,0,0,8,19874,2484.25,8,3.25,3.375,2.125,0,743.7136065525684,10,0.375,1.0,1
56987,11,0,0.0,0,0,0,1,8,23981,2997.625,8,3.0,3.625,3.625,0,721.7611273821832,8,0.5,1.0,1
65402,11,0,0.0,0,0,0,0,8,22354,2794.25,8,4.125,3.5,2.375,0,799.483896022928,10,0.375,1.0,1
49548,7,0,0.0,0,0,0,0,8,22660,2832.5,8,2.875,4.875,3.0,0,832.2070484131767,10,0.625,1.0,1
69940,10,0,0.0,0,0,0,0,8,22107,2763.375,8,3.125,3.5,2.5,0,642.5509290543213,8,0.5,1.0,1
43596,7,0,0.0,0,0,0,0,8,23676,2959.5,8,2.375,2.75,2.875,0,752.7741076464155,8,0.375,1.0,1
44252,10,0,0.0,0,0,0,1,8,21327,2665.875,8,2.375,3.0,2.25,0,522.0304965092694,9,0.375,1.0,1
41572,10,0,0.0,0,0,0,1,8,19845,2480.625,8,3.0,2.5,2.625,0,783.5632780537164,7,0.375,1.0,1
69656,10,0,0.0,0,0,0,0,8,20792,2599.0,8,3.25,3.625,3.625,0,676.2159418410661,8,0.5,1.0,1
56183,6,0,0.0,0,0,0,1,8,21161,2645.125,8,3.25,3.5,3.125,0,705.8141069512769,10,0.5,1.0,1
53805,4,0,0.0,0,0,0,0,8,24273,3034.125,8,3.25,3.125,4.0,0,968.5617374673203,10,0.375,1.0,1
62357,9,0,0.0,0,0,0,0,8,21047,2630.875,8,2.5,3.875,3.5,0,927.4149075329152,10,0.5,1.0,1
65533,7,0,0.0,0,0,0,1,8,22423,2802.875,8,3.375,2.875,3.25,0,873.3435647801255,10,0.375,1.0,1
64833,3,0,0.0,0,0,0,1,8,18399,2299.875,8,3.0,5.5,3.0,0,846.2887783898423,10,0.625,1.0,1
46942,7,0,0.0,0,0,0,1,8,21870,2733.75,8,3.25,4.875,2.75,0,728.5409587466092,10,0.625,1.0,1
45290,3,0,0.0,0,0,0,0,8,19205,2400.625,8,3.25,5.125,3.625,0,725.1051032190339,9,0.625,1.0,1
60925,6,0,0.0,0,0,0,0,8,19156,2394.5,8,2.875,4.5,2.625,0,590.3255760292668,10,0.5,1.0,1
63058,5,0,0.0,0,0,0,0,8,25107,3138.375,8,2.875,2.5,3.25,0,836.0620170947677,8,0.375,1.0,1
45857,6,0,0.0,0,0,0,0,8,22606,2825.75,8,2.625,2.875,2.25,0,876.6533359478941,9,0.375,1.0,1
51023,12,0,0.0,0,0,0,0,8,21771,2721.375,8,3.875,4.375,3.0,0,786.0808641609336,8,0.625,1.0,1
65561,11,0,0.0,0,0,0,0,8,23876,2984.5,8,3.125,4.125,2.875,0,874.2931839083338,10,0.5,1.0,1
45239,5,0,0.0,0,0,0,0,8,24179,3022.375,8,2.125,4.75,3.0,0,506.8217318319557,9,0.625,1.0,1
65391,7,0,0.0,0,0,0,1,8,22050,2756.25,8,2.875,4.125,3.25,0,457.84705805697666,10,0.5,1.0,1
58766,5,0,0.0,0,0,0,1,8,20839,2604.875,8,3.0,2.375,2.5,0,548.7896910474904,7,0.375,1.0,1
62381,9,0,0.0,0,0,0,0,8,18972,2371.5,8,3.625,4.625,3.25,0,783.9477023373435,9,0.625,1.0,1
67393,6,0,0.0,0,0,0,1,8,21813,2726.625,8,2.875,3.625,2.125,0,951.5507549709129,9,0.5,1.0,1
43760,9,0,0.0,0,0,0,1,8,23114,2889.25,8,3.375,4.375,2.5,0,799.3786426254546,10,0.5,1.0,1
43444,4,0,0.0,0,0,0,1,8,21320,2665.0,8,2.75,2.75,2.75,0,600.8917183177491,9,0.375,1.0,1
64451,12,0,0.0,0,0,0,1,8,23625,2953.125,8,3.125,2.875,3.25,0,572.169165170082,9,0.375,1.0,1
65441,6,0,0.0,0,0,0,0,8,20084,2510.5,8,3.875,3.25,2.875,0,839.5151662035144,10,0.375,1.0,1
65694,10,0,0.0,0,0,0,0,8,20365,2545.625,8,2.75,4.375,3.0,0,714.5036114074481,8,0.625,1.0,1
48002,7,0,0.0,0,0,0,1,8,21335,2666.875,8,3.125,4.625,2.25,0,730.4250108180657,9,0.625,1.0,1
49861,8,0,0.0,0,0,0,0,8,23034,2879.25,8,3.125,4.125,2.75,0,586.0974443603335,10,0.5,1.0,1
40950,11,0,0.0,0,0,0,1,8,20341,2542.625,8,2.5,5.625,2.625,0,811.4811744141521,10,0.625,1.0,1
67023,11,0,0.0,0,0,0,0,8,18698,2337.25,8,2.75,4.5,3.125,0,615.8109055778174,10,0.5,1.0,1
40483,3,0,0.0,0,0,0,0,8,18689,2336.125,8,3.5,5.25,2.375,0,574.8576065924003,10,0.625,1.0,1
66313,10,0,0.0,0,0,0,0,8,26614,3326.75,8,3.25,5.125,3.5,0,832.9825499801474,9,0.625,1.0,1
62207,11,0,0.0,0,0,0,0,8,19275,2409.375,8,2.5,4.875,3.125,0,688.2862646768837,10,0.625,1.0,1
42628,12,0,0.0,0,0,0,1,8,18542,2317.75,8,2.25,3.25,2.5,0,662.2383580382088,8,0.5,1.0,1
42833,9,0,0.0,0,0,0,1,8,20171,2521.375,8,3.25,5.0,3.375,0,933.1236233364641,10,0.625,1.0,1
57854,6,0,0.0,0,0,0,1,8,21724,2715.5,8,2.25,3.875,2.125,0,788.5719461696024,10,0.5,1.0,1
63652,10,0,0.0,0,0,0,1,8,20713,2589.125,8,3.125,3.75,3.25,0,596.9597826846103,8,0.5,1.0,1
53409,6,0,0.0,0,0,0,1,8,22309,2788.625,8,2.875,4.625,2.625,0,831.9841924150793,10,0.5,1.0,1
64467,3,0,0.0,0,0,0,0,8,25027,3128.375,8,3.75,4.25,3.25,0,766.3298315440198,10,0.5,1.0,1
63399,10,0,0.0,0,0,0,0,8,15377,1922.125,8,3.125,2.625,2.5,0,515.8774598404436,7,0.375,1.0,1
57027,6,0,0.0,0,0,0,1,8,25521,3190.125,8,3.5,4.0,3.625,0,818.7978012218367,10,0.5,1.0,1
66115,4,0,0.0,0,0,0,0,8,24024,3003.0,8,2.375,3.0,3.5,0,680.4187786104335,10,0.375,1.0,1
49139,3,0,0.0,0,0,0,0,8,23936,2992.0,8,3.125,2.5,1.875,0,808.1018323383331,7,0.375,1.0,1
57604,6,0,0.0,0,0,0,1,8,18977,2372.125,8,3.0,4.0,2.625,0,546.157339313237,10,0.5,1.0,1
40103,11,0,0.0,0,0,0,0,8,20117,2514.625,8,2.75,5.125,3.75,0,743.5132696481329,10,0.625,1.0,1
44518,4,0,0.0,0,0,0,1,8,21689,2711.125,8,2.125,5.75,2.375,0,774.509879582842,10,0.625,1.0,1
66694,12,0,0.0,0,0,0,1,8,22414,2801.75,8,3.5,4.125,3.5,0,760.568913004319,10,0.5,1.0,1
52212,10,0,0.0,0,0,0,0,8,22867,2858.375,8,2.625,2.5,3.375,0,739.418292115015,7,0.375,1.0,1
49208,5,0,0.0,0,0,0,0,8,22373,2796.625,8,4.0,3.625,3.25,0,790.7097964126011,10,0.375,1.0,1
60182,8,0,0.0,0,0,0,1,8,19413,2426.625,8,3.25,4.625,3.25,0,657.8277971584097,10,0.625,1.0,1
60671,8,0,0.0,0,0,0,1,8,20156,2519.5,8,2.5,2.75,3.125,0,808.4104332400891,8,0.375,1.0,1
69093,5,0,0.0,0,0,0,0,8,22579,2822.375,8,3.0,2.625,3.125,0,660.8308487913422,8,0.375,1.0,1
54982,11,0,0.0,0,0,0,0,8,28029,3503.625,8,2.375,4.25,2.875,0,303.3540776527842,10,0.5,1.0,1
56039,5,0,0.0,0,0,0,1,8,21618,2702.25,8,2.625,6.0,2.875,0,992.6407420900791,10,0.625,1.0,1
66457,9,0,0.0,0,0,0,0,8,24240,3030.0,8,3.0,3.625,3.125,0,600.0733288523995,9,0.5,1.0,1
59757,6,0,0.0,0,0,0,1,8,23270,2908.75,8,2.5,3.625,3.25,0,730.4549951913532,10,0.375,1.0,1
42293,5,0,0.0,0,0,0,1,8,19560,2445.0,8,2.875,4.625,2.375,0,717.262255285431,10,0.625,1.0,1
50148,10,0,0.0,0,0,0,0,8,23088,2886.0,8,2.75,2.875,2.625,0,568.235866520233,10,0.375,1.0,1
55150,4,0,0.0,0,0,0,1,8,19239,2404.875,8,3.5,5.375,2.875,0,629.0515394510328,9,0.625,1.0,1
62947,8,0,0.0,0,0,0,1,8,21447,2680.875,8,3.0,3.5,3.625,0,575.597189881952,10,0.375,1.0,1
47689,5,0,0.0,0,0,0,0,8,24627,3078.375,8,2.375,4.75,3.25,0,720.8754474347742,10,0.625,1.0,1
45017,4,0,0.0,0,0,0,1,8,18375,2296.875,8,2.75,4.75,3.0,0,612.3513084823122,9,0.625,1.0,1
40818,12,0,0.0,0,0,0,0,8,24535,3066.875,8,4.0,3.375,3.5,0,840.0269447209076,10,0.375,1.0,1
57813,3,0,0.0,0,0,0,0,8,20974,2621.75,8,3.0,3.5,3.125,0,576.7714947384771,9,0.5,1.0,1
58431,4,0,0.0,0,0,0,1,8,21938,2742.25,8,3.375,4.25,4.0,0,452.3269203321231,10,0.5,1.0,1
64809,6,0,0.0,0,0,0,1,8,19727,2465.875,8,2.875,4.625,3.375,0,779.5001030880533,10,0.625,1.0,1
62344,11,0,0.0,0,0,0,0,8,23074,2884.25,8,3.625,5.625,2.75,0,823.1635404254212,10,0.625,1.0,1
61882,12,0,0.0,0,0,0,0,8,20618,2577.25,8,2.25,3.125,3.25,0,784.3561053501146,10,0.375,1.0,1
55298,8,0,0.0,0,0,0,0,8,22815,2851.875,8,2.625,3.875,3.5,0,752.6565214529894,10,0.5,1.0,1
60712,10,0,0.0,0,0,0,0,8,22637,2829.625,8,2.625,2.875,1.875,0,711.1819010833807,9,0.375,1.0,1
43682,8,0,0.0,0,0,0,1,8,17979,2247.375,8,3.125,4.0,2.625,0,700.3762126783821,9,0.5,1.0,1
63893,11,0,0.0,0,0,0,1,8,19586,2448.25,8,2.25,5.25,3.25,0,796.8125339662488,10,0.625,1.0,1
53645,9,0,0.0,0,0,0,1,8,22437,2804.625,8,4.125,5.5,3.75,0,610.4153006648131,10,0.625,1.0,1
46399,8,0,0.0,0,0,0,1,8,26384,3298.0,8,2.0,2.875,3.25,0,628.4627503451803,8,0.375,1.0,1
67674,3,0,0.0,0,0,0,1,8,17697,2212.125,8,2.625,3.0,3.375,0,574.5458921120725,9,0.375,1.0,1
67191,5,0,0.0,0,0,0,0,8,37779,4722.375,8,2.375,0.875,1.125,0,814.0343863393346,3,0.375,0.75,0
65144,10,0,0.0,0,0,0,1,8,37436,4679.5,8,2.375,1.5,1.375,0,952.3456755371369,4,0.375,0.75,0
66996,5,0,0.0,0,0,0,1,8,41041,5130.125,8,1.625,0.875,0.875,0,913.0894866957376,3,0.375,0.75,0
40305,9,0,0.0,0,0,0,0,8,34700,4337.5,8,2.0,1.25,0.75,0,1126.764013827715,4,0.375,0.5,0
73005,5,0,0.0,0,0,0,0,8,37636,4704.5,8,2.0,1.25,1.375,0,824.2430293478809,4,0.375,0.75,0
64942,12,0,0.0,0,0,0,1,8,37460,4682.5,8,2.25,1.125,1.0,0,788.1653198590835,4,0.375,0.75,0
65822,10,0,0.0,0,0,0,0,8,30418,3802.25,8,1.625,0.875,1.25,0,616.3500281032339,3,0.375,0.875,0
62452,11,0,0.0,0,0,0,0,8,30966,3870.75,8,1.5,1.125,1.0,0,795.4232925214815,4,0.375,0.625,0
70908,11,0,0.0,0,0,0,1,8,37274,4659.25,8,2.125,1.25,0.875,0,934.4030561960781,4,0.375,0.625,0
67153,8,0,0.0,0,0,0,1,8,32401,4050.125,8,1.5,1.125,0.5,0,873.905754562323,4,0.375,0.375,0
72983,8,0,0.0,0,0,0,1,8,39082,4885.25,8,2.0,1.125,1.0,0,698.3991388474482,4,0.375,0.75,0
40141,9,0,0.0,0,0,0,1,8,37446,4680.75,8,1.375,0.75,1.25,0,1007.5796671798639,2,0.375,0.75,0
64633,12,0,0.0,0,0,0,0,8,36384,4548.0,8,1.5,1.375,1.25,0,1007.666611533795,4,0.375,0.75,0
68249,5,0,0.0,0,0,0,0,8,35338,4417.25,8,2.25,1.0,1.0,0,1089.1380274589364,3,0.375,0.75,0
63140,4,0,0.0,0,0,0,1,8,32844,4105.5,8,1.5,1.125,0.875,0,1043.5149393139652,4,0.375,0.5,0
40709,11,0,0.0,0,0,0,1,8,39724,4965.5,8,2.125,1.0,1.125,0,815.8121282326151,3,0.375,0.75,0
53992,10,0,0.0,0,0,0,1,8,34748,4343.5,8,2.125,1.0,1.0,0,974.7916993608723,3,0.375,0.625,0
45970,6,0,0.0,0,0,0,1,8,32344,4043.0,8,2.0,1.25,0.875,0,986.1453094897176,4,0.375,0.625,0
44343,12,0,0.0,0,0,0,1,8,35337,4417.125,8,2.5,1.125,1.375,0,764.1842405934766,4,0.375,0.875,0
74762,8,0,0.0,0,0,0,0,8,35040,4380.0,8,2.25,1.0,1.0,0,969.3021053461977,3,0.375,0.5,0
65575,5,0,0.0,0,0,0,1,8,34326,4290.75,8,1.75,1.0,0.75,0,874.5079841177635,4,0.375,0.625,0
70635,6,0,0.0,0,0,0,1,8,39146,4893.25,8,1.25,1.25,1.0,0,789.0912947362752,4,0.375,0.75,0
72363,12,0,0.0,0,0,0,1,8,36081,4510.125,8,2.375,1.125,1.0,0,821.4237530914583,4,0.375,0.75,0
51005,5,0,0.0,0,0,0,1,8,36900,4612.5,8,2.0,1.0,1.25,0,1209.4544224566712,4,0.375,0.875,0
75645,10,0,0.0,0,0,0,1,8,33881,4235.125,8,2.125,1.25,1.25,0,1058.2754755463518,4,0.375,0.75,0
61005,11,0,0.0,0,0,0,1,8,37078,4634.75,8,2.125,1.375,0.75,0,935.7688588229773,4,0.375,0.625,0
72957,12,0,0.0,0,0,0,1,8,35755,4469.375,8,2.125,1.25,0.875,0,1005.8923454894592,4,0.375,0.625,0
71156,7,0,0.0,0,0,0,0,8,35550,4443.75,8,2.625,1.0,1.125,0,945.1070612067488,4,0.375,0.875,0
65329,6,0,0.0,0,0,0,0,8,38498,4812.25,8,2.75,1.125,1.0,0,906.3549840668705,3,0.375,0.625,0
69034,3,0,0.0,0,0,0,0,8,35264,4408.0,8,2.25,1.125,0.75,0,995.4984394046747,4,0.375,0.5,0
79135,4,0,0.0,0,0,0,0,8,32756,4094.5,8,1.875,1.0,1.0,0,869.9357940183205,4,0.375,0.75,0
53369,12,0,0.0,0,0,0,0,8,35950,4493.75,8,2.375,1.25,1.5,0,949.569488918907,4,0.375,0.875,0
41062,8,0,0.0,0,0,0,1,8,38497,4812.125,8,2.25,1.125,1.125,0,1044.8017498207837,4,0.375,0.75,0
58505,7,0,0.0,0,0,0,0,8,36249,4531.125,8,2.125,1.25,1.25,0,736.8429639831195,4,0.375,0.75,0
53653,4,0,0.0,0,0,0,1,8,36728,4591.0,8,1.875,1.375,1.375,0,956.9018459889932,4,0.375,0.875,0
50004,10,0,0.0,0,0,0,0,8,32286,4035.75,8,2.0,1.0,1.0,0,690.3137485437846,3,0.375,0.75,0
61450,9,0,0.0,0,0,0,1,8,38313,4789.125,8,1.75,1.125,0.75,0,1014.0238708799146,4,0.375,0.625,0
46209,6,0,0.0,0,0,0,0,8,35625,4453.125,8,1.875,1.375,1.375,0,984.4796214244357,4,0.375,0.875,0
77452,12,0,0.0,0,0,0,1,8,41522,5190.25,8,2.125,1.375,1.0,0,689.6853837594563,4,0.375,0.625,0
72374,12,0,0.0,0,0,0,1,8,36458,4557.25,8,1.625,1.125,1.25,0,592.824172921449,4,0.375,0.875,0
49572,5,0,0.0,0,0,0,1,8,36382,4547.75,8,1.5,1.5,0.75,0,903.8834864864259,4,0.375,0.625,0
70279,5,0,0.0,0,0,0,1,8,40347,5043.375,8,2.5,1.5,1.25,0,419.20841645722174,4,0.375,0.875,0
74288,12,0,0.0,0,0,0,0,8,38364,4795.5,8,2.25,1.0,0.875,0,663.8325950762844,4,0.375,0.625,0
59421,9,0,0.0,0,0,0,0,8,33764,4220.5,8,1.875,1.25,1.375,0,850.4476132350204,4,0.375,1.0,0
46087,5,0,0.0,0,0,0,1,8,33151,4143.875,8,2.125,1.0,1.0,0,670.8454021392922,4,0.375,0.625,0
51198,12,0,0.0,0,0,0,1,8,38951,4868.875,8,2.0,1.0,0.75,0,492.0163869222242,4,0.375,0.5,0
60180,11,0,0.0,0,0,0,0,8,34551,4318.875,8,2.0,1.25,0.5,0,789.2657415055372,4,0.375,0.375,0
79396,5,0,0.0,0,0,0,0,8,36879,4609.875,8,2.125,1.375,0.875,0,991.3888436358936,4,0.375,0.5,0
47418,7,0,0.0,0,0,0,0,8,33451,4181.375,8,2.5,1.125,0.5,0,554.5412357461408,4,0.375,0.375,0
70349,9,0,0.0,0,0,0,1,8,30983,3872.875,8,1.875,1.375,1.125,0,582.184417885408,4,0.375,0.75,0
61191,10,0,0.0,0,0,0,1,8,35160,4395.0,8,2.125,1.375,0.5,0,918.5272373284778,4,0.375,0.375,0
77367,8,0,0.0,0,0,0,1,8,37265,4658.125,8,1.875,1.25,1.125,0,552.8147293623787,4,0.375,0.75,0
52596,11,0,0.0,0,0,0,0,8,34948,4368.5,8,2.25,1.125,1.125,0,884.0969565446023,4,0.375,0.75,0
55393,10,0,0.0,0,0,0,1,8,32387,4048.375,8,2.25,1.0,1.5,0,678.6957949942354,4,0.375,0.875,0
70970,12,0,0.0,0,0,0,1,8,36409,4551.125,8,1.875,1.25,0.625,0,673.0027462266194,4,0.375,0.625,0
56006,8,0,0.0,0,0,0,1,8,36426,4553.25,8,1.875,1.125,0.875,0,811.554724851363,4,0.375,0.5,0
72844,3,0,0.0,0,0,0,0,8,36191,4523.875,8,1.625,0.875,1.125,0,871.9066852921492,3,0.375,0.75,0
69678,4,0,0.0,0,0,0,0,8,37809,4726.125,8,2.0,0.875,0.875,0,987.3645205437409,3,0.375,0.625,0
61002,6,0,0.0,0,0,0,0,8,34293,4286.625,8,2.25,1.375,1.125,0,790.462240446328,4,0.375,0.75,0
59370,4,0,0.0,0,0,0,0,8,33845,4230.625,8,2.25,0.875,0.75,0,760.2426186986061,3,0.375,0.625,0
68520,6,0,0.0,0,0,0,1,8,39996,4999.5,8,2.125,1.125,1.625,0,959.9623504522009,4,0.375,0.875,0
72266,7,0,0.0,0,0,0,0,8,37885,4735.625,8,2.0,1.375,1.125,0,942.0453336831973,4,0.375,0.75,0
53137,11,0,0.0,0,0,0,0,8,36627,4578.375,8,1.5,0.75,1.25,0,824.5999787775888,2,0.375,1.0,0
70951,3,0,0.0,0,0,0,0,8,32944,4118.0,8,1.75,1.125,0.875,0,773.9102938048717,4,0.375,0.5,0
54820,11,0,0.0,0,0,0,1,8,36976,4622.0,8,1.875,1.125,0.875,0,952.4190254294588,4,0.375,0.625,0
73348,5,0,0.0,0,0,0,1,8,35601,4450.125,8,2.25,1.125,0.75,0,1173.9919003736172,4,0.375,0.5,0
73418,3,0,0.0,0,0,0,1,8,36417,4552.125,8,2.375,1.125,1.125,0,848.9959511093087,4,0.375,0.75,0
60050,10,0,0.0,0,0,0,1,8,36473,4559.125,8,2.0,1.125,0.25,0,759.4335177335425,4,0.375,0.25,0
64478,9,0,0.0,0,0,0,0,8,34870,4358.75,8,2.125,1.125,1.75,0,955.3896362965517,4,0.375,1.0,0
69760,4,0,0.0,0,0,0,1,8,39824,4978.0,8,2.125,1.375,1.375,0,852.8598947072138,4,0.375,0.875,0
59677,8,0,0.0,0,0,0,1,8,35105,4388.125,8,1.875,0.875,0.75,0,680.3407628324417,3,0.375,0.625,0
49865,12,0,0.0,0,0,0,0,8,33693,4211.625,8,2.0,1.125,0.75,0,888.4098052941881,4,0.375,0.375,0
77391,4,0,0.0,0,0,0,0,8,38107,4763.375,8,1.875,1.0,0.625,0,776.6282319838017,3,0.375,0.5,0
77231,6,0,0.0,0,0,0,1,8,34516,4314.5,8,1.75,1.0,1.0,0,1042.1646428742163,3,0.375,0.625,0
42649,9,0,0.0,0,0,0,0,8,36628,4578.5,8,1.875,0.875,0.875,0,873.23536346165,3,0.375,0.625,0
78809,7,0,0.0,0,0,0,0,8,32584,4073.0,8,2.0,1.0,1.125,0,769.6526118042756,3,0.375,0.75,0
75233,8,0,0.0,0,0,0,1,8,36242,4530.25,8,2.25,1.125,1.5,0,819.1559680549241,4,0.375,0.875,0
66082,8,0,0.0,0,0,0,1,8,33946,4243.25,8,2.0,1.0,0.375,0,731.5253632942998,3,0.375,0.25,0
49234,7,0,0.0,0,0,0,0,8,35767,4470.875,8,2.125,1.25,1.25,0,821.1449215229046,4,0.375,0.875,0
49797,7,0,0.0,0,0,0,0,8,33539,4192.375,8,2.25,1.25,1.25,0,976.8786936681837,4,0.375,0.875,0
76894,12,0,0.0,0,0,0,0,8,32469,4058.625,8,1.75,1.25,0.5,0,803.5844586245166,4,0.375,0.375,0
78558,3,0,0.0,0,0,0,1,8,38262,4782.75,8,1.875,1.125,0.875,0,820.0476902508258,4,0.375,0.625,0
48606,7,0,0.0,0,0,0,0,8,33444,4180.5,8,1.75,1.25,1.125,0,708.0266338816035,4,0.375,0.75,0
78539,7,0,0.0,0,0,0,1,8,39577,4947.125,8,1.875,1.125,0.375,0,821.8238319215899,4,0.375,0.25,0
57066,4,0,0.0,0,0,0,0,8,37492,4686.5,8,1.5,1.0,0.75,0,940.9917260908453,3,0.375,0.5,0
58678,4,0,0.0,0,0,0,1,8,38559,4819.875,8,1.75,1.25,0.875,0,836.4176054545277,4,0.375,0.5,0
77872,6,0,0.0,0,0,0,0,8,33976,4247.0,8,1.875,1.0,0.875,0,937.1529833947681,3,0.375,0.5,0
61034,12,0,0.0,0,0,0,0,8,34495,4311.875,8,1.875,1.125,1.25,0,757.8964191384317,4,0.375,0.75,0
43632,4,0,0.0,0,0,0,0,8,42188,5273.5,8,2.125,0.875,0.75,0,572.5496859287788,3,0.375,0.5,0
67992,7,0,0.0,0,0,0,0,8,40159,5019.875,8,2.5,1.0,1.375,0,411.9058274827945,3,0.375,0.75,0
56256,8,0,0.0,0,0,0,1,8,36223,4527.875,8,1.75,1.0,0.875,0,1123.387789233976,4,0.375,0.5,0
71954,12,0,0.0,0,0,0,0,8,39009,4876.125,8,1.625,1.0,0.75,0,408.7739289631863,4,0.375,0.5,0
68533,11,0,0.0,0,0,0,1,8,37783,4722.875,8,1.75,1.0,1.0,0,920.3482939316274,4,0.375,0.5,0
52561,8,0,0.0,0,0,0,1,8,33864,4233.0,8,2.25,1.25,1.25,0,730.6183291275568,4,0.375,0.875,0
64639,10,0,0.0,0,0,0,1,8,37284,4660.5,8,2.25,1.0,1.25,0,742.6162246698206,3,0.375,0.75,0
67659,5,0,0.0,0,0,0,0,8,40067,5008.375,8,2.25,1.0,0.75,0,930.23406232748,3,0.375,0.5,0
44298,7,0,0.0,0,0,0,0,8,31973,3996.625,8,1.875,1.0,1.125,0,1116.1707418670317,4,0.375,0.75,0
79531,5,0,0.0,0,0,0,1,8,39630,4953.75,8,2.375,0.875,1.25,0,806.5198164246891,3,0.375,0.875,0
57673,9,0,0.0,0,0,0,1,8,36325,4540.625,8,2.375,1.0,0.875,0,1121.2703175416711,4,0.375,0.5,0
68492,3,0,0.0,0,0,0,0,8,38090,4761.25,8,2.0,1.125,0.875,0,448.73624133305094,3,0.375,0.75,0
4708,11,0,0.0,0,0,0,0,8,22945,2868.125,8,4.125,0.75,2.875,0,375.035403090733,1,0.75,1.0,1
5039,7,0,0.0,0,0,0,0,8,21272,2659.0,8,3.25,0.375,2.5,0,447.7518445363618,1,0.375,1.0,1
3914,5,0,0.0,0,0,0,1,8,26352,3294.0,8,2.25,0.375,2.875,0,482.6655156524029,1,0.375,1.0,1
3412,10,0,0.0,0,0,0,1,8,21189,2648.625,8,3.25,0.625,3.375,0,741.6758894557648,1,0.625,1.0,1
4233,4,0,0.0,0,0,0,0,8,22153,2769.125,8,2.875,0.625,4.0,0,898.4209063685015,1,0.625,1.0,1
4804,10,0,0.0,0,0,0,1,8,20909,2613.625,8,3.375,0.75,3.625,0,751.0982316391302,1,0.75,1.0,1
5710,3,0,0.0,0,0,0,1,8,18738,2342.25,8,3.0,0.125,3.125,0,725.2941767704624,1,0.125,1.0,1
